reviews,label
sy saranin yg mau beli ditoko ini lbh baik jangan pengiriman lama produk tdk dikirim sesuai pesanan dgn alasan stock kosong maka yg dikirim random padahal stock kosong mana mungkin saya bisa co shopee jangan jadikan toko ini sbg no hijab terlaris bella square rugi tlg sy gbs nilai bintang,0
worth it parah sih harga murah tapi gak murahan gais,1
bekas lipatannya susah diilangin walaupun udah pakai setrika tapi gapapa lah,0
paketnya udh sampe lama pisan pengirimannya toko d chat chat ga ada balesan,0
gajelas ni penjual udah pengiriman nya lama pas dateng yg bagus cuma warna latte doang warna nya pas tebel yg lain tipis bgt apa lgi warna nude masa warna nya cream kuning ngejreng bgt kaya nenek gua make,0
sukah bangettbahan nya cantikdan warna superrrr gemeshhpuas belanja ditoko iniemng sih awal nya agak kecewa karna pengiriman nya lama,1
pengiriman cepat bahannya lumayan tipis potongannya juga gak sejajar dan agak terlalu pendek diaku,0
datang ny cpat kurir nya ramah ongkirnya mahal bahan tipis tdk simetris panjang sebelah meleyot² susah disetrika nerawang tdk ada merk logo lipatan garis susah dihilangkan tapi worth it buat harga segitu ya saya tau itu memang karakter dari bella square cuman saya agk kecewa aja dikit tapi gpapa,0
pengemasan super lama bgt mana warna aquamarine yg harusnya agak muda jdinya malah abu sma ntah warna dr tokonya emg ginisalah kirim gatau,0
warna ada yang salah dan jilbabnya nerawang pengiriman lama mungkin krn faktor ramadhan sale maaf aku kasi bintang kak,0
kecewa sih pesen jilbab bandana rajut tpi yg di kirim hanya jilbab nya saja kualitas jilbabnya lumayan lah dgn harga segitu,0
warna dusty pinknya agak beda dari foto kayak lebih gelap gitu but its okey,0
alhamdulillah barang sampe dengan aman bahannya bagus sih cuma salah kirim yg harusnya choco ini lebih ke charcoal gitu cuma gpp,0
kecewa sii pesen sma cepol tpi yang dateng kerudung nya doang,0
kykny ini ada yg salah deh soalnya ada yg ga sesuai ni aku pesen warna dark grey loh bukan dark jeans padahal pengen bgt warna dark grey ya gpp mungkin seller nya lagi banyak pesanan lain kali kalo emang gada warna lagi di chat ya min biarpun kita sebagai pembeli ga nyantumin warna cdangan,0
kain warna milonya berbeda dari warna lainnya ketika disetrika kusut,0
tadinya mau ngasih bintang tapi kasianagak kecewa sih saya mesen milo kok yg dateng warna nya agak ke arah bata tapi ga merah bataklo masalah bahan bgus ga bakalan nyesel mudah berdiricuman saran buat seller klo emng barang nya hbis di chat ajaa dari pada beda warna kan takutnya orng marah,0
jugjat susah di akalin cara pakai nyaaa karna bnr jauh beda nyaaa sedihhh lebih d perhatikan lagi ya untuk ukuran nya,0
warna diluar ekspetasi ini bukan dusty dehh kaya magenta gitu beda bgt sama yg di foto kalo warna dusty agak kalem nyesel beli disini kalo difoto warnanya beda karna cahaya pun pasti ga setua ini warna dusty nya kecewa bgt sihh,0
pas dateng plastik luarnya udah sobek ukuran tidak sama tapi gapapa oke kok,0
gasuka sama yg navy bahannya kusut alus gtu di gosok malah jadi makin kusut susah di bentuk klo yg charcoal gatau blm pernah di coba blm di gosok jg jd gatau bahannya gmna tp navy ini ngeselin susah bgt di atur bahannya jelek kusut halus gtu di gosok makin parah,0
bahan lumayan tipis pengiriman lama bgt mungkin karna mkasih,0
produk sudah sampai bahannya agak kasar baru prtama kali order langsung pcs,0
sumpah yahhhh pengiriman lama bgt tpi gpp lahhh jilbabnya bgus kok sesuai harga,0
warnanya manis bet sukak ah tapi nyampe nya lama banget kalian jangan lupa beli di sini ya,1
okeee bgttt sihhh brangnyaaa udah dua kali order nda pernah kecewa dong,1
bagussss dong harga ribuan sebagus itu ganyesel si tp nyesel cuma beli makasi yaaa,1
baguslah untuk harga segitu ga berekpetasi tinggi juga padahal tapi ekang sebagus itu kerudungnya next beli lagi deh,1
maaf kak saya mesan banyak tapi kok warnanya ga sesuai gambar ya dusty pink terang kali ga kek dusty yang paling parah wardah masa ynag dikasih warna hitam padahal saya udah bikin di note mohon di cek bla bla bla pengirimannya lama lagi bukan lama pengiriman tapi lama d packing jujur kecewa,0
aduh saya pesan anak tudung kok yang datang krudung semua pessanan orang tpi oke lh lain kali cek dulu ka,0
warna asli dan digambar memang wajar bgt beda tapi agak aneh aku pesan warna yg beda cuma yg datang warnanya sama persis di orderan sebelumnya juga gitu kalau emang warnanya kosong harusnya konfirmasi aja pdhl belinya dalam jumlah banyak,0
warnanya malah kaya ke navy yaa kukira bakal lehih ke abu ehmalah biru sebnaranya admin tau gaksih wran abu sma itu ke apa gpp lah udah terlanjur juga,0
bella square nya tipis banget terus pendek kalo menurutku pashmina yg coksu juga lebih pendek drpd yg stone untuk warna lumayanlah bisa buat ganti,0
satu salah warna minta nya abu tua knp jadi silver padahal mau di pake buat acara dresscode hijab warna abu tua,0
gemessss bgt warnanya gila sihhh sukaaa bgt pokoknyaaaaa,1
baguussss bangettt woiii sumpah ga nyesel beli disini nesxt order di sini lagi ah murce sekaliga salah si rangking,1
sumpah ini kecewa bgt udah ada warna yg salah kerudung nya telat pengiriman nya sampe minggu ini buat lebaran sampe gk jadi buat lebaran,0
oke ini kerudung lemes order warna tan sama navy malah datangnya navy sama hitam lain kali yang amanah yaa kakak,0
produk baguss murahh tp pengiriman agak lambat tp gpp deh sukaaa,1
pengiriman super lama bahan lumayan harga standar trims,0
setelah menunggu cukup lama akhirnya dateng juga agak kecewa sih sama jasa kirimnya jadi agak males belanja sekarang ini,0
warna beda jauh sm yg digmbr ini jatuh nya wrnanya gelap hmmm,0
pesannya warna hitam milocoughat tapi yang datang warna navymilo sama coughat cepol nya warna navy juga huuuh syedih padahal mau di pakai acara yang warna hitam tapi datang nya malah navy,0
bagus sih bahannya tapiiii jahitannya gak simetris woyy sedih banget udah gitu gaada merknya astagaaa pengiriman lama padahal pesen bareng sama sepatutas di toko yg berbeda tp sumpah ini nyampe aja seminggu lebihh gatau deh gak puas rasanya beli disini mana beli lagi,0
beli yang satu salah warna pesen hijau pupus dikirim army muda coba bandingkan dengan foto modelnya jauh bgt bedanya sebel bgt udah gitu bahanna lebih tipis dari bela square biasanya tapi bahan bukan masalah sih,0
kerudungnya katanya gampar di atur dan gak tekkuk pada hal susah di atur kok malah susah tegaknya mana lama pekingnya,0
kecewa bngt pesen warna apa yg dateng apaa ga pesen biru tua padahal yg ga ada malah abu sma yg ditunggu abu sma kok yaa terus warnanya ga pada sesuai sama yg difoto,0
kecewa bgt barangnya jelek jaitannya ga rapih bahannya panas kya saringan tahu,0
ada warna yang salah pesen nya warna tan sama mocca yang di kirim malah abu sama dusty,0
pesan warna khaki muda yg datang coklat tua di kasi warna kuning dua lagi konfirmasi dulu kek klw warna habis lupa atau linglung nih yg jual kecewa,0
entah ini orderan ke berapa kalinya disini gapernah nyesel pokonya dengan harga segitu kuwalitas maknyoooosssssss makasiiii yaaaa,1
kerudung nya tipis pengemasan aga lama gaada label tulisan bella squarnya kalo buat warna bener tidak ada yang salah dan gaada yang kurang barangnya,0
kecewa banget pesen warna apa yang dateng warna apa udah nungguin lama lama malah beda warna kasih bintang biar kebaca,0
pengirimannya lama sih menurut aku sampe aku chat karna gak dikirim,0
lama banget pengirimannya masa sampai seminggu pengiriman buruk kualitas sesuai dengan harga bahan tipis dan terawang ukuran kecil ternyata tapi termasuk worth it dengan harga segitu,0
jilbabnya lebih gelap dari yang ada di foto jadi beda dengan seragam,0
salah warna nya lagi butuh yg marron eh malah hitam terpaksa harus beli lagi di toko lain padahal udah lama bgt nunggu pengemasan nya warna abu nya pun tk ad malah warna biru,0
bagus cuma pengemasanan lama pake banget sampe hariii gila ajaaa lama bngt,0
bagusss poll jahitan nyaa rapii semuaa komplitt sayang agak lama ajaa tapiii beneran ga kecewa sama hasil yang ditunggu tunggu,1
beli warna hijau pupus charcoal silver tan sma smoke grey lumayan kecewa karena warna gak sesuai sma yg di gambar dan pengiriman lumayan lama,0
sangat di sayangkan aku pesen krudung sama bandana rajut tapi bandana rajutnya ga adatolong ya seller lebih di teliti lgimakasih buat mas kurirnya,0
harusnya kerudung ini mau dipake buat lebarantapi grgr overload jadi baru keterima skrg ah kecewa sih gajadi dipake pas lebaran,0
menurut aku ini sangat kecil dan terlalu tipis ternyata sangat susah untuk dibentuk diwajah,0
mesen kerudung bandana tapi bandannya gak dateng mau krim bukti tapi lupa di viidioin saat unboxing,0
pesen mocca tapi kok warna nya gini ya hmmm lain kali lebih teliti lagi ya,0
barang lama banget sampai nya mana salah satu nya ealah warna minta wardag di kasih ijo gimana yaa tapi ga apa lah makasih,0
harga murmer kualitas gak murahan warna nya cantik cantik bangetharga kantong pelajar banget,1
gapernah kecewa belanja ditoko ini pokonyaa the best banget,1
ada satu warna salah kecewa sih ga sesuai pesanan pesennya choco yg dikirim chorcoal jelas beda warna tapi penjual bilang ini warnanya sama tadinya ajuin pengembalian tp ga jadi aja gpp saya terima lain kali lebih teliti lagi ya padahal udh masuk produk terlaris nomor loh ini,0
kecewa bgt beli charcoal di kirim coklat udah chat seller ngga ada respon sama sekali,0
udh belanja yang kedua kalinya disini bener ga mengecewakan,1
barang sudah dibuka dan hasilnya tipis banget jilbab nya pengirimannya lama banhet hampir minggu,0
pengiriman gak pake lama pokoknya oke bgt deh harga murmer,1
kecewa banget pesennya tapi yang dateng cuma satu gak teliti banget sih mana kirinya lama,0
warna nya beda banget sama yang di foto di foto mah kek coklat gitu lah yang dateng ke pink muda gitu aelah nyesel w salah warna akhirnya sama baju,0
sudah order kali dan barangnya lumayan untuk harga segitu cmn pinggirannya itu rentan sekali kalau di cuci pke mesin cuci jadi mrudul wkwk,0
yang datang kok warnanya agak pink si pdhl kan aku pesan warna milo,0
baguss bangett nyesel cuma beli ajaa kualitass okee mantull,1
pertama order disini agak kecewakan sama pelayanannya doangpengiriman lamaa sdi chat gk di balas udah hari pas mau di batalkan pesanan ditolak sama penjual baru deh chat yang kemarin di balas dan langsung di kirim untuk bella bahannya tipis dan licin banget yang lainnya bagus,0
kesekian kalinya beli disini soalnya tidak meragukan lagi kualiatas nya emang bagus banget barang nya ngga nyesel beli disini,1
pesen warna putih yang sampe warna abu abu baru pertama beli aja udah kecewa banget,0
sampah,0
lumayan pengiriman rada telat,0
pengiriman agak terlambat,0
pakett nya sudah sampai bahanya baguss muat lagi disaya gak terlalu kebesaran,1
mantul bahannya leggingnya halus jangan ragu kalo mau beli disini makasih,1
hmm maap bintang soalnya ga realpict kaya difotoo bahkan sama testi yg lain juga beda sedih banget padahal udah expect tinggi gatau apa krn faktor belanja di event gitu,0
warna nya ga sesuai ekspektasipesennya warna dark blue yg dateng malah yg blue snowyaudahlah yamau direturn jg males ribet ga tau celana nya yg kecil atau akunya yg menggendutkok pasan banget yapadahal biasanya pke uk,0
rada kecewa sih soalnya warnanya ga item lebih ke biru dongker tp gelap bgt dua kali beli tp yg pertma suka beda sm yg inii,0
agak kecewa karna pesan ukuran yg satunya muat yg satu lagi sempit,0
kecewa bngt udah kali tapi tetep aja salah warnakalo di retur lagi ya rugi lagi ga teliti bgt yang packingnya padahal udah di chat diingetin kalo pesennya warna itemtapi tetep salahh,0
kecewa utk pesenan yg ke inidari segi warna sudah salahpesen yg darkblue datang yg snowblacksize jg salah minta size dqtang size tp size nya kecil,0
agak kecewa sih pesen nya warna hitam pas dateng nya malah snow black trs biasanya uk itu kegedean ini malah agak sempit di bagian perut pdhl bb lgi turun,0
lain di pesan tapi lain yang datang saya pesan celana jeans kulot tpi yang datang jeans yg bukan kulot kecewa banget sama toko nya tidak amanah klo barang nya habis bilang dong mbak,0
kecewa bangettttttt ga sesuai pesanan gimana iniii minnnnn tanggung jawab yaa,0
untuk bahan aku ga kecewa sih bahannya bner bagus dan real pict tapi sayangnya ristleting dan button hole nya bermasalah risletingnya susah dinaikkin dan button hole nya masih ketutup ya mon maap ini susah kan motong hole buat celana jeans lain kali mohon diliat detailnya ya masmba seller,0
sangat kecewa sya pesan ukuran m di dtengin xl,0
agak kecewa ternyata bahannya kasar itu kl sekali dicuci aja psti mruwul,0
sedikit kecewa karena pembelian pertama dan kedua berbeda warna dan merk,0
kecewa bahanya tipis,0
kecewapadahal aku udh minta ukuran xl tp ttp aja di kasih yg kecil,0
jahitan ny jelek masih ada benang yg belum di gungting saya kecewa,0
bahannya jelek amat tipis dan juga udah ada robek tolong dong yng jual lebih amanah,0
kecewa sih dari ukuran pesen xl tapi xl nya kecil udah kaya ukuran l,0
aku kecewa gmbar tdk sesuai aslix bahnx jelek bngat udah gtu pengiriman lama bngat mudahan cs aku suka si,0
kancing hanya kurang di bagian kiri saya masi harus jait lagi,0
maaf bintang respon penjual lambat pengiriman jg lambat jadinya kecewa,0
kecewa bgt si pdhl udah dicht dulu jangan smpe slah warna eh ttep aja salahpesen navy yg dtg pink utg pink nya nude jd masih oke dipakelain kali bagian qc yg bner diliat baik variasi jangan asal kirim disuruh pengembalian dana males ribet,0
aga kecewa ada noda sedikitpadahal sdh order yg k x ny,0
prosesnya lama bgt sampe hampir seminggu dr sabtu sampe jumat order sabtu baru dikirim selasa box nya ancur berantakan bgt ini box klo rusak di ekspedisi enggak sampe kayak giniini murni dr seller jg udah ancur ini seller china punya gudang di indo ya lambat gini,0
agak kecewa sih dengan celana nya yang inipas dibuka kotor bgt untung bisa bersih karena langsung saya cuci makasih,0
iiiiiiiihhh jelek bgt tipis ga sesuai sama gambar bana nya tipis bgt kaya kulit bawang menerawang juga pula kecewa bgt sama toko nya jual barang yang ngerugiin konsumen ga lagi deh beli di toko ini menang pekejing nya aja bagus tapi isi nya jelek kaya yang punya toko,0
modelnya jelek sih menurutku foto itu kulot dr toko ini foto punyaku jatuhnya ini bukan kulot karna agak ngepress badan dan ngeliatin bentuk badan lekukan di pinggul ku keliatan banget sedangkan foto ga keliatan terus lebar bawahnya kecil tinggi tp ngatung di aku ga rekomen,0
kecewa euy kirain all size itu ukurannya gedeee wkwkwkw ternyata m,0
jelek kalingk sesuai ftbahan tipismerawangkecil pula lagijdi keliatan kurusan,0
ini gk salah kirim kak bahannya tipis bat terawang lebih kek celana tidur yaa tsaayy kata nya all size tapi di gue kek kecil bat pinggang mon maap ini mah yaa,0
ga worth it untuk harga segitu terlalu kecil juga all size nya,0
celana harga rb berasa celana harga ribuu tipis nerawang kecil gantungg dan jelek pertama kali belanja di toko ini bener kecewa g sesuai ekspektasi tokoh tidak amanah,0
pokonya jelek barangnya dateng malah kecil bgt cukup di adik aku,0
sdh di batalkan tapi di tolak alhasil ndk ke pakai tuh celana,0
celana nya tipis dan di aku di tb pendek bangetttt jdi ngatung,0
bahan tipiskaret sih kencang cuma buat bb gak muat min,0
bahan tipis kecil pula mengecewakan sekali,0
kayak bukan kulot yaaaaagak kecewacuman gk papa deg,0
terlalu kecil untuk ukuran l dan celana tidak wide leg,0
ternyata kekecilan bahannya juga merayang agak kecewa sih sama barang nyabarang nya juga cuma di taro di depan rumah padahal di rumah banyak orang,0
kecewa celana y kecil buat ukuran bb ga muat,0
kepanjangan celananya pantatnya sesak aku beli ukuran m aku pendek dan gendut ternyata ueueueuue sedih banget aku harus beli ukuran apa biar ps euueueueue,0
sangatttt kecewa dg pengiriman pakai salah kirim lagikurirnya harus diberi tau tuhhsbdjdkwjehdbejwwjbdbqjajhdhdjsjwjjwjwjbd,0
kakini sengajasalah kirim apa gimana di label luar ukuran m tapi yg bner nya malah xl itu xl ukuran merk aslinya lho,0
kecil bgtttt untung cuma beli mana karetnya gak elastis huhu syg bgtttpdhl bb ku cuma kg tinggi jg cuma cm,0
warna sangat jauh berbeda tolong untuk kedepannya diperhatikan lagi padahal udah dikasih note,0
kecewa ukuran l tp kaya ukuran m kecil bgt bahannya tipis dan standar,0
karetnya ga terlalu melar ternyata jd rada susah masuktp jahitan rapibahan standart lah buat harga segitu,0
saya kecewa sama produknya pinggangnya dijahit ketat dan bukan karetgak bisa masuk ke pinggangpisatnya juga terlalu kebawah jadi kalau melangkah dikit aja robekkk,0
di aku sempit berat aku kg katanya pinggang nya karet tapi pas di liat apaan gx ngaret di coba susah sekali masuk nya,0
sedikit kecewa ternyata ukuran size l dan xl itu sama awalnya beli l ternyata kecil order lagi ukuran xl sama juga kecilentah salah d mananya bingung ngasih bintangnya juga klo kecepatan sampainya luar biasa aja ya maaf loh min,0
kecewa bangett dehh celana nya keeciill bangett padahal ambil ukuran xl di coba di temenku yg biasa pake m aja pas banget wah parah sih padahal mau dipake kerja,0
bahan jelek banget jaitan ga rapih ukuran kekecilan pdhl mesen nomor udh kaya nomor kecilnye parah kecewa bgt bru kali ini mesen di shope dapet barang jelek,0
gakk sesuai sama yg di pesan saya minta uk eh yg di krm malah uk kecewa banget baru kali in belanja online sangat kecewa,0
maaf sblumnya apakah salah kirim produk kok gini banget padahal mah buat kado pacar katanya realfick sepatu nya gak ada box nya cmn di plastikin trus renyok karena gk ada pengaman nya trus ada yg robek di bagian samping lain kali bicara sesuai pakta ya mbakpak kalau gini susah customer,0
pesannya cd hamil warna hitam dan bh sepasang warna hitam eh malah yg datang lain parah sih mana pengirimannya lama,0
pelayanan jelek parah padahal toko yg salah kirim barang tp malah nyalahin pembeli gak di cek dlu setelah minta video unboxing ga ada kabar bkin emosi aja br kali ini belanja di toko ga jelas dan ruwet,0
udah kali beli disini baru kali ini kecewa yg diminta warna hitam tapi datangnya cream kalau emang stock warna hitam habis tolong dihapus aja dipilihan menunya jd kita bs pilih warna lain seller terimakasih,0
x pembelian disini hanya sekali yg bener size dan warna nya order pertama kali salah warna size bener orderan kedua bener semua orderan ketiga warnanya bener sizenya kegedean,0
pilih abu yg dikirim pink kalo stoknya kosong besok info dulu yaa jangan asal kirim,0
pengirimannya sangat lama saya chat hari kemudian baru mau dipickup ga akan beli lagi disini kecewaaaa,0
yg dipesan pinggang karet yg dikirim lain pelayanan buruk lain kali kalau mau kirim pesanan liat dulu apa yg dipesan jgn asal kirim aja kalau mmg tdk ada yg di pesan konfirmasi biar konsumen tdk kecewa,0
saya pesan hitam polos kancing hitam kok yg dtg lain merek lain gak amanah toko ini klau gak ada stok bilang jngan di ganti brg lain,0
pengiriman nya lama karena toko nya lama ngasih barang ke kurir nyaa parahh sih tp kwalita baju nya ok sih,0
warna gak sesuai bukan lilac lebih keabu padahal warna pesen lilac buat kembaran warna sama keluarga pengemasan agak lama karena lebaran agak kecewa sedikit bahan okelah,0
it will be my first and last time order disini kemeja yang datang salah ukuran pesennya ukuran m eh yang datang malah l salah satu kemeja nya robek yang warna hitam dan ortu saya pun jaitin nambal lagi rugi bgt bgt untungnya kakek saya mau beli yg saya padahal saya mau refund,0
shoppe mall embel doang kualitas apaan kek baju pasar ususnya banyak blm di potong ada sobekan tambah lg ukuran m kayak ukuran xl kecewa dah pokoknya gak recomend buat yg lain packing nya jga lama bgt,0
mengecewakan sekali pesan dengan tamgan panjang tapi datang dengan tangan pendek,0
ini gimana sudah masalah pengiriman hampir minggu baru sampai saya pesan m malah dikirim l,0
salah kirim euy gue pesen kemeja batik yg mana elu kirim nya yg beda plis atuh euy fokus ai keur ngirim barang th nyaho jauh malikeun na deui jaba di sulawesi dda aing th meuli lain menta kecewa pisan ku pelayanan penjual tokonya,0
kurangsuka sama kainnya kasar sma nerawang bangett kiranya aku tuh kain katunx itu kek yg biasa aja taunya ini kayk katun rami gitu,0
kecewa berat barang bolong bekas rokok seller nya gmna ini yg beginian jangan d kirim dong jdi merusak citra seller nya kan,0
pesen apa yang dikirim ukuran apa kecewa pake banget chat adminnya x jam chat ga di respon sama sekali,0
kecepatan pengiriman sangat baikproduk sesuai dengan harganya ŧέƞģǩўμ,1
bahan nya adem dan super lembut banget ini mah bagus baget bahan nya adem dan super lembut banget ini mah bagus baget bahan nya adem dan super lembut banget ini mah bagus baget bahan nya adem dan super lembut banget ini mah bagus baget,1
alhamdulillah realpict bagus bgt bahana tebel halus memuaskan bgt pokoa tokoa amanah pisan tks all,1
cakep tannya bahannya oke harga dapat promo cakep pokoknyya dah,1
bagus bahan ny tebel ori warna nya juga cantik suka deh bakal langganan dsini,1
allahmdullilah akhrinya baju muslim koko sampai juga di rumah amanah banget sukses kurirnya sophie,1
bahan nya bagus dan adem dipake warna nya juga bagus pengiriman jg cepat,1
alhamdulillah udah sampe suka bahannya adem jstuh banget dibadan nurut buat dipasangin sama kulot atau rok cucok makasiiih,1
kainya bgus tipis sih tpi gk nerawang bnget bhnya adem gk pnas sukaaaaaaa bnget jaitanya rapi pengataran jgk cepat bgusssssss dah,1
kualitas prduk sangat baikkecepatan pengriman sangat baiksemoga memebrikan terbaik makasih kakak,1
barang bagus pengiriman cepatt makasiihh,1
next order lagi kakbahan cakep murah tp kulaitas oke banget lah,1
bahannya bagus dan surprisingly ga kepanjangan buat aku yg tb cm agak ketat dibagian panggul tapi masih nyaman dipakenya makasih seller cepet bgt sampenya hehe,1
barang nya ok banget bagus sesuai hargarespon nya cepat pengiriman nya juga cepat semoga dipakai ny awet terimakasih seller,1
barangnya realpict semua aman minusnya cuma di kacamatanya yg agak penyok yg photocromicnya gak berubah warna yg agak keemasan aman buat kacamatanya yg lain juga aman cuma minus diitu aja tapi semuanya gak ada cacat selain kacamata semoga bisa jadi langganan dan next time order lagi,1
dr beberapa item yg diterima ini paling ga sesuai ekspektasi si mmg ada harga ada rupa tp dibanding sama jam lain yg di order not worth to buy warna cenderung ke cream panel buat adjust patah gbsa di adjust atur ulang waktu meski jam nya nyala,0
suka banget kualitas bagus barang sesuai hanya kebesaran di pinggang kirain bakal sesuai karena kemarin no kekecilan ternyata kebesaran banget,1
alhamdulillah trimakasih kak din trimakasih admin admin trimakasih shopeee pokokx barangx mantullllllll,1
pngrmn cptbahan sesuai harga,1
bagus bangetttt pengemasan dan pengiriman cepet banget wort it sih dengan harga segitu itu di aku aga kebesaran dkit pdhal biasanya aku no untuk bb,1
bagus pengiriman cepat nyaman dipake dus penyok gapapa yg penting isinya masih bagus,1
bahannya lembut pol melebihi ekspektasi warnanya juga cantik banget sesuai gambar suka banget sama modelnya cuman sayang lengannya cuman cm jadi perlu pake manset dalemnya coba dong dibuat versi lengen panjangnya,1
bagus banget buseettt,1
udah order kali disini bajunya sesuai dengan pesanan pengemasan nya juga cepet puassss pokoknyaaaaaaaaa,1
terima kasih paketnya sudah nyampe dgn kemasan yg baik produk sesuai dengan gambar yang adasaya sangat menyukainya,1
alhamdulillah celanaya muat kirain bakal kekecilan baguss,1
bagus bgt celana nya harga murah kwalitas okee gk nyesel pkoknya order disini,1
barang bagus pengiriman lumayan cepet semoga selalu amanah,1
pengiriman cepett bgtt baju nya sesuai ekspetasi ga ngecewain pokonyaa next pgn order warna lain,1
aaaaaa nyaman bngttt sumpahhh nyesel cuman beli pengennya si beli tapi takut jelekkk ehhh malah bagus bangtt semoga awet ga cepet bolong si yaaa makasiiii selerrrr,1
bagus barang realpict aku syuka tokonya amanah terimakasih,1
keren,1
bagus banget kacamata nya kuat juga kokoh harga terjangkau,1
bagus banget worth it pas banget dikakiku nyaman dipakenya sukaaa,1
terima kasihsesuai pesann bagus intinya sesuai warnaya,1
alhamdulillah pengiriman nya cepet bgt semoga nyaman di pake,1
bagus dengan harga murah dapet kulot kekinianan bahannya juga agak tebal ga terlalu tipis pengiriman lumayan cepat,1
seller fast resp dan dapat diandalkan karena pesanan benarbenar dijaga privasinya produk sesuai dengan gambar dan keterangan puas bgt semoga bisa langganan disini thx seller sukses selalu,1
beli karena baca reviewnya yg pada bilang bahannya enak begitu ku terima ternyata bahannya biasa aja cenderung panas dan jatuhnya tidak seperti di foto apakah saya dapat barang yg salah hehe kasih bintang untuk pelayanannya yg cepat tapi bintang untuk bahan celananya,0
wowkeren sepatunya trm ksh shoppe dan kurirnya baik sekali,1
produk sudah datang dengan baik dan aman bahan enak tebal juga terima kasih,1
rekomended bagusss aku suka makasih admin,1
beli kedua kali nya karena bahan nya bagus banget dan enak banget d pake nyaaa,1
seneng banget akhirnya sampe dan kualitasnya bagus bangeeeet adem bahannya next time order lagi disini,1
barang sudah sampai selalu sebagus itu dong gapernah kecewaaaaa maa syaa allah terimakasih seller semoga lancar selalu usahanya aamiin,1
barang g mengecewakan puas bgt pengiriman juga cpet insyaallah langganan lagi dech maaf g ad ft asli yg asli udah di bawa yg punya,1
pengiriman cepat bahannya adem yang putih agak nerawang harus pake daleman thankyou seller,1
bagus bangettt,1
bagus bgt,1
produk berkualitas harga terjangkau pengemasan aman,1
bagus pake banget sesuai size juga tokonya amanah thankyou seller thankyou kurir,1
soalnya barangnya bagus aku klu order ngga pernah zonk,1
ahshshahhhsha bagus bgt pls sy kira tidk sbgus itu trnytaaaaa bgs bgt cugggg jfdghhaaaaaaaahhhhhhhh,1
bagus pas di kaki dapat gratis kaos kaki juga terima kasihhh,1
aaa bagus bgt size jg pas di kaki kuuu ku kira ga bakal sebagus ini ternyata bagus bgt btw thankyou kak,1
alhamdulillah paketnya sudah sampaibahannya tipis sesuai dengan harganya,1
paket sudah sampai dengan selamat dan rapih terimakasih seller,1
bagus bahan tas nya pengiriman juga cepat pokoknya puas deh,1
makasihbagus puas heheh makasihmaaf ga sesuai hfls i si to go di up up go di so do suhardi seep xx cyber crush v urus tuh yung,1
alhamdulillah barang sudah sampaipacking rapi pengiriman cepat harga murce sekali bahan tebal,1
pemesanan kedua pkkny langganan deh bagi yang suka pakai seamless cd ini rekomen bgt,1
alhamdulillah sukaa produk bagus bahan denim nya lembut gak ada serabut serabut nya cuma agak kepanjangan dikit tb aku bb nya,1
bagus bgt parah bukan maen worth it sih inima udah bagus banget,1
sesuai gambar bagus bnget rekomended untuk harga segitu mantsp,1
udah sampee baguss bangett bahannya adem jatuh gitu cmn agak dkit gantung di aku nii pdhl dh ambil ukuran l tapi puas la pas dengan harga sgitu,1
bagus banget sesuai dengan pilihan pengiriman cepat thank you kak,1
harga murah kualitasnya top markotop,1
jeans nya bagus sii tp di gambar kan bawahnya biasa ko pas dateng bawahnya sobek² begini sii,1
mantep barang sesuai pesanan pengemasan sm pengiriman cpt bgtsih mantul,1
pesanan mendarat dengan aman bahan lembut thanks seller,1
kualitas produk sangat baik dengan harga murah segitu pengirimannya juga cepat banget penjual fast respon next bakal order lagi sih,1
bahan produk sangat baikk suka sekli kak nnti next order lagi,1
bahannya lembut dan adem nyaman dipakai banyak varian warna pengirimannya cepet thanks seller,1
tidak ada kekurangan semoga muatnyaman selama masa kehamilan pengemasan sedikit lamamungkin krn sangat teliti dicek berulang biar pelanggan puas terimakasih,1
bagus,1
barang sdh mendarat kualitas bagus pengiriman sesuai estimasi,1
seriusan ini mah emang bagus bahannya dingin gk gampang kusut ukuran pas banget di bb kg panjang baju juga ok nyesel cm beli hihi,1
alhamdulillah uda sampai semua bagus smua tanpa kurang satu punterimakasih kak,1
terimakasih seller barang nyampe karna packing aman dan customer suka hehe thank u yaaaaa,1
harga murah barang sesuai dengan harga ada yg bagian lepas jahitannya maaf foto tdk sesuai dngan barang,0
terimakasih banyak kaa barangnya sudah sampaai bahannya adem sekali dan penjual ngasih alternatif warna kalau warna yang dipengenin ternyata hbis nanti akan repeat order lagii,1
dgn harga segitu menurut sya murah banget krna bahana tebal dan juga enak dipakai untuk bb mnurut sya agak sdikit longgar d bagian pinggangtp d paha ngepaskrna lg hamil juga saat initrimakasih seller,1
bahannya adem bagus saya pake ukuran xxl dan alhamdulillah pas,1
alhamdulillah terimakasih kak smga berkah sehat terus sukses buat jualan nya aamiin yaa rabbalalamiin,1
saya sering beli dtoko ini karena produknya bagus harganya murah juga terjangkaupokoknya ga nyesel beli dsinirecomended bgt,1
sepatunya bagus bahannya lumayan walau kegedean dikit gpp lah next time belanja lagi,1
kualitas produk baik harga sangat baik kecepatan pengiriman baik maaf video tidak semuai,1
kualitas produk sangat baik produk original harga produk sangat baik kecepatan pengemasan dan pengiriminan sangat baik dan cepat respon penjual sangat baik,1
